,size_factor
3e0c34cb-fca5-4bcf-a5c1-5a7d286dd072,1.3846403891731625
563d67a1-f1ba-4722-aa2d-9b35b1689468,1.0513365471146885
13ae9d83-a22f-451f-88bb-686051725cf3,0.7676859350950547
f6c674bf-396d-4bfe-8d08-e7266c314be3,1.4536048266638115
0a815133-0edd-4422-89f2-2f067b6f2156,0.4976491058808789
9d68516e-7e5c-403e-8aca-ea1abe0d6014,1.9209119904802734
d4da3298-3a02-44a6-bdcd-d260f38e520b,1.7277462391054637
9382987c-b5b3-48fe-8194-4d83fe340cd0,1.240747342818707
67ba29e7-f294-4dcd-9630-ad768c22c588,0.7715622176223191
13eff2e5-e33a-485f-9ba4-8a7ccb3c7528,1.3636965941527206
c1e141af-bdd1-4176-8c0e-cf1ab0c1d9d3,0.8327651387442623
aedde4a5-6520-40b9-9721-c9b826490b7a,1.0160477086846382
10628a61-bd5e-4415-af97-631c5ca320cb,0.7024998193714104
d7ebd11a-1339-4b28-be90-a788d2cfa706,0.7350459443371874
e8e80df9-e3ba-4dec-b8fc-a5e80d8c6798,1.0347155274638618
2e386e48-b99b-4806-a3e3-081d72a606e7,0.768308959129439
81e7cca8-2d71-4446-9692-872c2fe68d0a,1.3019508209503288
9f45a227-1fd5-478c-a194-4a5c61b68cc3,1.6005310356646751
af3a0634-4292-45bd-b948-6b6bd2d58090,0.8047039249968106
a72dd578-3a6f-4807-a843-4a942500944e,0.39273347471270553
6775ce57-b4cf-425c-a898-061bb9a8a1a8,0.9172712770124256
dbbee8f5-d83d-4195-85cf-f89d327da0a9,1.9734357604476687
0dacc5ce-498f-4c60-9f78-7a013ffaa9ce,1.2595047501454126
022f39e9-57ee-4b2b-8b3a-8929e3d69a37,1.6511371561012327
303286c2-bc58-4bbb-9171-74cdb1d7f62f,0.8198964493971499
cbdabbcd-d8f1-4d7c-9e18-ebd83d888c51,0.47177145854393043
75ea63a9-357b-4566-bd78-eaa67809decd,1.7885389712782032
2db3c23d-c591-4ea0-b0a8-ed9c4343c80e,0.805407904176032
2900eadd-7e27-4371-94e5-7d58cdff0138,1.1557567574434808
89a6384e-1cea-440b-9f17-d57cb0805174,0.6602117920368762
09942e9f-c178-44bc-9cd9-f5bfa350b23f,0.4959659256287049
5a195baa-2d05-4273-a7c4-64cc816b0406,0.7386876010618825
9b2c325c-1f03-43c7-ad5c-b49c6d205635,1.5260336281570022
abe658e0-33f9-4f57-849b-dec4d20964d6,1.44589233956048
9dcb4e16-b582-4cd0-87cf-04f480ec2cec,0.4128461962153989
1b0b0533-7c4f-4edd-a75e-8b56f49d54ab,1.7140721963213843
5b259d18-3976-4f44-967f-fe5fa8447c8b,0.9686718347856113
605baa86-79e3-484d-82d2-4de27d405ba1,0.9858989339619496
bfb07784-693b-4c25-874e-4ad6e04a5d46,0.6647929371454302
81555ac5-9cc2-49ae-9033-657f56243f20,0.5764330396427155
300fff5a-0f61-402d-b845-3938ba7b1294,1.413860655179157
e4be17c8-0855-432c-bb80-28bb24b62f32,1.0938158681662096
b16bb717-d1cf-4237-a554-43f3995b82f2,0.6378680994392476
490eabca-4575-4bd6-9604-6b6e23d069ce,1.3592218194892756
68801d41-535f-4b38-989b-ef4fe5f00039,0.9831377362106969
c82bbe23-0264-45a7-b1a6-82b4654108c8,0.707440667926353
d2c99bed-3446-4d12-99e0-00611faa37dc,0.30655115554032886
1add38c2-df6f-47c9-9373-0bec0e40baf8,0.6806684655719036
ec3f3f11-75df-4fcc-ba03-f19aca907645,1.2461215107785137
