,epithelial,mesenchymal,tgfb_pathway,wnt_pathway,proliferation,cytotoxic_t,immune_suppression,hypoxia,emt_index,immune_balance,invasion_potential
TCGA-AA-3467,-0.0945989133908597,0.07317620650953985,-0.040625,,,,0.2877777777777778,,0.16777511990039956,,0.06357505995019978
TCGA-AA-3468,-0.007829977628635347,0.029405162738496072,-0.12321428571428572,,,,-0.042222222222222223,,0.03723514036713142,,-0.04298957267357715
TCGA-AA-3469,-0.10690316395014382,0.020875420875420877,0.0046875,,,,-0.08,,0.1277785848255647,,0.06623304241278236
TCGA-AA-3470,-0.09651645893256632,0.050056116722783386,0.032589285714285716,,,,0.11222222222222222,,0.1465725756553497,,0.0895809306848177
TCGA-AA-3471,-0.08325343560242889,0.01324354657687991,-0.13102678571428572,,,,-0.06555555555555556,,0.0964969821793088,,-0.01726490176748846
TCGA-AA-3472,-0.005592841163310962,0.03984287317620651,0.016294642857142858,,,,0.06333333333333334,,0.04543571433951747,,0.030865178598330163
TCGA-AA-3473,-0.06823266219239374,0.11840628507295174,-0.056026785714285716,,,,0.21222222222222223,,0.18663894726534547,,0.06530608077552988
TCGA-AA-3474,-0.0862895493767977,0.035016835016835016,0.045089285714285714,,,,0.2477777777777778,,0.12130638439363271,,0.08319783505395921
TCGA-AA-3475,-0.10674336848833493,0.01425364758698092,-0.09508928571428571,,,,-0.3466666666666667,,0.12099701607531585,,0.01295386518051507
TCGA-AA-3476,-0.029721955896452542,0.036026936026936025,-0.021651785714285714,,,,0.14333333333333334,,0.06574889192338856,,0.022048553104551425
TCGA-AA-3477,-0.06056248002556727,0.00931537598204265,-0.09642857142857143,,,,-0.05,,0.06987785600760993,,-0.013275357710480752
TCGA-AA-3478,-0.019974432726110578,0.03995510662177329,-0.08950892857142857,,,,-0.015555555555555555,,0.059929539347883864,,-0.014789694611772354
TCGA-AA-3479,-0.04298497922658996,0.06992143658810325,-0.011160714285714286,,,,0.17666666666666667,,0.11290641581469321,,0.05087285076448946
TCGA-AA-3480,0.0405880472994567,0.017059483726150394,-0.03325892857142857,,,,0.2,,-0.023528563573306304,,-0.028393746072367436
TCGA-AA-3481,-0.0800575263662512,0.038159371492704826,-0.0008928571428571428,,,,0.2011111111111111,,0.11821689785895603,,0.058662020358049446
TCGA-AA-3482,-0.05656759348034516,-0.0372615039281706,0.052008928571428574,,,,0.31222222222222223,,0.01930608955217456,,0.03565750906180157
TCGA-AA-3483,-0.06295941195270055,0.06700336700336701,0.005803571428571429,,,,0.18,,0.12996277895606756,,0.0678831751923195
TCGA-AA-3484,-0.06823266219239374,0.014029180695847363,0.07165178571428571,,,,0.16555555555555557,,0.08226184288824111,,0.07695681430126342
TCGA-AA-3485,-0.041706615532118886,0.00404040404040404,-0.07611607142857142,,,,-0.24333333333333335,,0.045747019572522925,,-0.015184525928024249
TCGA-AA-3486,-0.050175775007989774,0.05488215488215488,-0.013839285714285714,,,,0.0811111111111111,,0.10505792989014465,,0.04560932208792946
TCGA-AA-3487,-0.03899009268136785,-0.00404040404040404,-0.04397321428571429,,,,0.23,,0.03494968864096381,,-0.00451176282237524
TCGA-AA-3488,-0.01933525087887504,0.04197530864197531,0.03616071428571429,,,,0.24555555555555555,,0.06131055952085035,,0.04873563690328232
TCGA-AA-3489,0.006871204857782039,0.028395061728395062,-0.11785714285714285,,,,-0.3288888888888889,,0.021523856870613024,,-0.04816664299326492
TCGA-AA-3490,-0.023809523809523808,-0.018967452300785635,0.061830357142857145,,,,0.23777777777777778,,0.004842071508738173,,0.033336214325797656
TCGA-AA-3491,-0.006391818472355385,0.024242424242424242,-0.05066964285714286,,,,0.3233333333333333,,0.030634242714779627,,-0.010017700071181615
TCGA-AA-3492,-0.022211569191434962,0.011111111111111112,0.08214285714285714,,,,0.33,,0.03332268030254607,,0.05773276872270161
TCGA-AA-3493,-0.0862895493767977,-0.012121212121212121,0.012946428571428572,,,,-0.03666666666666667,,0.07416833725558558,,0.043557382913507074
TCGA-AA-3494,0.01597954618088846,0.05824915824915825,0.05357142857142857,,,,0.26555555555555554,,0.04226961206826979,,0.04792052031984918
TCGA-AA-3495,-0.05640779801853627,0.03647586980920314,-0.0020089285714285712,,,,-0.06333333333333334,,0.09288366782773941,,0.04543736962815542
TCGA-AA-3496,-0.050974752317034196,0.003479236812570146,-0.027678571428571427,,,,0.2411111111111111,,0.05445398912960434,,0.013387708850516458
TCGA-AA-3497,-0.03819111537232343,0.029292929292929294,-0.011607142857142858,,,,0.2544444444444444,,0.06748404466525272,,0.02793845090405493
TCGA-AA-3498,-0.06008309364014062,-0.008866442199775533,-0.041741071428571426,,,,0.18222222222222223,,0.05121665144036509,,0.00473779000589683
TCGA-AA-3499,-0.07957813998082454,0.02558922558922559,-0.021651785714285714,,,,-0.08333333333333333,,0.10516736557005013,,0.041757789927882205
TCGA-AA-3500,-0.09715564077980185,0.04938271604938271,-0.06361607142857142,,,,0.09111111111111111,,0.14653835682918456,,0.04146114270030657
TCGA-AA-3501,-0.05752636625119847,0.06217732884399551,-0.07477678571428571,,,,-0.02,,0.11970369509519398,,0.022463454690454132
TCGA-AA-3502,-0.02556727388942154,0.06689113355780023,-0.013169642857142857,,,,0.07444444444444444,,0.09245840744722177,,0.03964438229503946
TCGA-AA-3503,-0.11297539149888143,0.06588103254769921,-0.039285714285714285,,,,0.07333333333333333,,0.17885642404658064,,0.06978535488043318
TCGA-AA-3504,-0.10930009587727708,0.06161616161616162,-0.006696428571428571,,,,0.31444444444444447,,0.1709162574934387,,0.08210991446100506
TCGA-AA-3505,0.003036113774368808,0.01122334455667789,0.0265625,,,,0.29,,0.008187230782309082,,0.017374865391154543
TCGA-AA-3506,0.026845637583892617,0.07407407407407407,-0.11116071428571428,,,,0.0077777777777777776,,0.04722843649018145,,-0.031966138897766415
TCGA-AA-3507,-0.08197507190795782,0.010998877665544332,-0.02924107142857143,,,,0.06777777777777778,,0.09297394957350215,,0.03186643907246536
TCGA-AA-3508,-0.016299137104506232,0.02042648709315376,-0.13638392857142856,,,,0.12777777777777777,,0.03672562419765999,,-0.04982915218688429
TCGA-AA-3509,-0.1268775966762544,0.08922558922558922,0.03571428571428571,,,,0.09777777777777778,,0.21610318590184363,,0.12590873580806466
TCGA-AA-3510,-0.0394694790667945,0.03052749719416386,0.022098214285714287,,,,0.09666666666666666,,0.06999697626095835,,0.04604759527333632
TCGA-AA-3511,-0.029242569511025888,-0.043434343434343436,0.003794642857142857,,,,0.31222222222222223,,-0.014191773923317549,,-0.005198565533087346
TCGA-AA-3512,-0.03307766059443912,0.018855218855218854,-0.01763392857142857,,,,0.15222222222222223,,0.05193287944965797,,0.0171494754391147
TCGA-AA-3513,-0.05289229785874081,0.057800224466891134,-0.0734375,,,,-0.044444444444444446,,0.11069252232563195,,0.018627511162815975
TCGA-AA-3514,-0.018536273569830616,0.024691358024691357,-0.06383928571428571,,,,-0.044444444444444446,,0.043227631594521976,,-0.010305827059881867
TCGA-AA-3515,-0.09268136784915308,0.1085297418630752,0.021651785714285714,,,,0.33444444444444443,,0.20121110971222828,,0.111431447713257
TCGA-AA-3516,-0.04969638862256312,0.07014590347923681,0.027901785714285716,,,,0.3211111111111111,,0.11984229210179993,,0.07387203890804282
TCGA-AA-3517,-0.06056248002556727,0.03232323232323232,0.027008928571428573,,,,0.16555555555555557,,0.0928857123487996,,0.059947320460114084
TCGA-AA-3518,-0.04650047938638543,0.0681257014590348,-0.013616071428571429,,,,0.3322222222222222,,0.11462618084542023,,0.050505054708424396
TCGA-AA-3519,-0.06695429849792266,0.015151515151515152,-0.09754464285714286,,,,-0.04777777777777778,,0.08210581364943781,,-0.007719414603852524
TCGA-AA-3520,-0.07750079897730905,0.010549943883277216,-0.014285714285714285,,,,0.0811111111111111,,0.08805074286058627,,0.03688251428743599
TCGA-AA-3521,-0.10482582294662832,-0.00101010101010101,-0.045089285714285714,,,,0.1811111111111111,,0.1038157219365273,,0.029363218111120793
TCGA-AA-3522,-0.030201342281879196,-0.01840628507295174,0.011607142857142858,,,,0.1322222222222222,,0.011795057208927456,,0.011701100033035157
TCGA-AA-3523,-0.07957813998082454,0.015712682379349047,-0.008482142857142856,,,,0.23555555555555555,,0.09529082236017358,,0.043404339751515364
TCGA-AA-3524,-0.10147011824864174,0.02132435465768799,0.019642857142857142,,,,0.23777777777777778,,0.12279447290632974,,0.07121866502459344
TCGA-AA-3525,-0.0728667305848514,0.061391694725028055,0.027678571428571427,,,,0.057777777777777775,,0.13425842530987944,,0.08096849836922543
TCGA-AA-3526,-0.04042825183764781,0.03063973063973064,0.04107142857142857,,,,0.35,,0.07106798247737844,,0.056069705524403504
TCGA-AA-3527,-0.06903163950143816,-0.055331088664422,0.10066964285714286,,,,0.32555555555555554,,0.013700550837016164,,0.05718509684707951
TCGA-AA-3528,-0.010546500479386385,0.04725028058361392,-0.04308035714285714,,,,-0.24222222222222223,,0.057796781063000305,,0.007358211960071581
TCGA-AA-3529,-0.07462448066474912,-0.051515151515151514,-0.02075892857142857,,,,0.015555555555555555,,0.02310932914959761,,0.0011752002890845197
TCGA-AA-3530,-0.01757750079897731,0.016835016835016835,-0.07700892857142858,,,,0.042222222222222223,,0.034412517633994145,,-0.021298205468717215
TCGA-AA-3531,-0.03867050175775008,-0.01840628507295174,-0.10401785714285715,,,,-0.29444444444444445,,0.02026421668479834,,-0.0418768202290294
TCGA-AA-3532,-0.08740811760945989,0.0675645342312009,0.03370535714285714,,,,0.22,,0.15497265184066078,,0.09433900449175896
TCGA-AA-3533,-0.0052732502396931925,0.012121212121212121,0.022544642857142857,,,,0.14555555555555555,,0.017394462360905312,,0.019969552609024083
TCGA-AA-3534,-0.10210930009587728,0.021773288439955105,-0.01763392857142857,,,,0.06111111111111111,,0.12388258853583238,,0.0531243299822019
TCGA-AA-3535,-0.0530520933205497,0.06936026936026936,-0.07544642857142857,,,,-0.22444444444444445,,0.12241236268081906,,0.02348296705469525
TCGA-AA-3536,-0.06711409395973154,-0.06228956228956229,0.011383928571428571,,,,0.14,,0.004824531670169253,,0.008104230120798913
TCGA-AA-3537,-0.009108341323106424,0.013804713804713804,-0.146875,,,,-0.11888888888888889,,0.022913055127820228,,-0.06198097243608989
TCGA-AA-3538,0.039948865452221156,0.011672278338945005,-0.011160714285714286,,,,0.14444444444444443,,-0.02827658711327615,,-0.01971865069949522
TCGA-AA-3539,-0.11585170981144136,0.054208754208754206,0.020535714285714286,,,,0.2966666666666667,,0.17006046402019556,,0.09529808915295493
TCGA-AA-3540,-0.023330137424097154,0.10123456790123457,0.032589285714285716,,,,0.15222222222222223,,0.12456470532533173,,0.07857699551980872
TCGA-AA-3541,-0.04378395653563439,0.04163860830527497,0.02388392857142857,,,,0.33666666666666667,,0.08542256484090936,,0.054653246706168966
TCGA-AA-3542,-0.054490252476829655,0.07508417508417509,-0.03325892857142857,,,,0.03888888888888889,,0.12957442756100473,,0.048157749494788085
TCGA-AA-3543,-0.005433045701502077,0.0032547699214365883,-0.03214285714285714,,,,0.09222222222222222,,0.008687815622938666,,-0.011727520759959236
TCGA-AA-3544,-0.04937679769894535,0.06453423120089787,-0.04486607142857143,,,,0.08555555555555555,,0.11391102889984323,,0.034522478735635895
TCGA-AA-3545,-0.02652604666027485,0.01739618406285073,-0.16339285714285715,,,,-0.3244444444444444,,0.04392223072312558,,-0.05973531320986578
TCGA-AA-3546,-0.04314477468839885,0.031874298540965205,-0.008035714285714285,,,,-0.058888888888888886,,0.07501907322936405,,0.03349167947182488
TCGA-AA-3547,-0.08325343560242889,-0.03254769921436588,-0.008928571428571428,,,,0.2877777777777778,,0.05070573638806301,,0.020888582479745788
TCGA-AA-3548,-0.04697986577181208,0.005723905723905724,0.028348214285714286,,,,0.056666666666666664,,0.052703771495717804,,0.040525992890716046
TCGA-AA-3549,0.025407478427612654,0.05387205387205387,-0.10491071428571429,,,,0.005555555555555556,,0.028464575444441215,,-0.03822306942063654
TCGA-AA-3550,-0.029242569511025888,0.06442199775533108,-0.06361607142857142,,,,0.015555555555555555,,0.09366456726635697,,0.015024247918892772
TCGA-AA-3551,-0.007670182166826462,0.10213243546576879,0.07723214285714286,,,,0.18333333333333332,,0.10980261763259526,,0.09351738024486905
TCGA-AA-3552,-0.08469159475870885,0.030303030303030304,0.0020089285714285712,,,,0.11333333333333333,,0.11499462506173916,,0.05850177681658386
TCGA-AA-3553,0.03611377436880792,0.0351290684624018,-0.007589285714285714,,,,0.29444444444444445,,-0.0009847059064061262,,-0.004286995810345921
TCGA-AA-3554,-0.10450623202301054,0.05297418630751964,-0.04397321428571429,,,,0.06888888888888889,,0.15748041833053017,,0.05675360202240794
TCGA-AA-3555,-0.0447427293064877,0.05701459034792368,-0.010267857142857143,,,,0.14333333333333334,,0.10175731965441137,,0.04574473125577711
TCGA-AA-3556,-0.014221796100990731,0.07575757575757576,0.02142857142857143,,,,0.1922222222222222,,0.0899793718585665,,0.05570397164356897
TCGA-AA-3557,-0.021252796420581657,-0.007295173961840628,-0.16339285714285715,,,,-0.04666666666666667,,0.013957622458741029,,-0.07471761734205806
TCGA-AA-3558,-0.023010546500479387,0.056228956228956226,0.0375,,,,0.3055555555555556,,0.07923950272943561,,0.05836975136471781
TCGA-AA-3559,-0.10961968680089486,0.024242424242424242,-0.030357142857142857,,,,0.0,,0.1338621110433191,,0.05175248409308812
TCGA-AA-3560,-0.001757750079897731,0.034006734006734006,0.0203125,,,,0.2011111111111111,,0.035764484086631736,,0.02803849204331587
TCGA-AA-3561,-0.08581016299137105,0.0019079685746352412,-0.06205357142857143,,,,-0.042222222222222223,,0.08771813156600629,,0.012832280068717429
TCGA-AA-3562,0.041706615532118886,0.022783389450056115,-0.025892857142857145,,,,-0.0011111111111111111,,-0.01892322608206277,,-0.022408041612459958
TCGA-AA-3563,-0.05560882070949185,-0.011896745230078564,-0.023660714285714285,,,,0.3433333333333333,,0.04371207547941329,,0.010025680596849502
TCGA-AA-3564,-0.11153723234260148,-0.014590347923681257,-0.08571428571428572,,,,0.2411111111111111,,0.09694688441892022,,0.00561629935231725
TCGA-AA-3565,-0.03819111537232343,0.06520763187429854,-0.08191964285714286,,,,-0.14666666666666667,,0.10339874724662196,,0.01073955219473955
TCGA-AA-3566,-0.07350591243208693,-0.028282828282828285,0.005133928571428571,,,,0.08444444444444445,,0.045223084149258644,,0.02517850636034361
TCGA-AA-3567,-0.0014381591562799617,-0.022783389450056115,-0.04397321428571429,,,,-0.1688888888888889,,-0.021345230293776152,,-0.03265922228974522
TCGA-AA-3568,-0.03691275167785235,0.1122334455667789,-0.013616071428571429,,,,0.06888888888888889,,0.14914619724463124,,0.0677650629080299
TCGA-AA-3569,-0.1278363694471077,0.003367003367003367,-0.02299107142857143,,,,0.08777777777777777,,0.13120337281411107,,0.05410615069276982
TCGA-AA-3570,-0.04650047938638543,0.0032547699214365883,-0.15535714285714286,,,,-0.34444444444444444,,0.04975524930782202,,-0.05280094677466042
TCGA-AA-3571,-0.10131032278683286,-0.0049382716049382715,-0.0453125,,,,0.07333333333333333,,0.09637205118189458,,0.025529775590947292
TCGA-AA-3572,0.003835091083413231,0.04197530864197531,-0.005133928571428571,,,,0.1,,0.038140217558562076,,0.01650314449356675
TCGA-AA-3573,-0.006391818472355385,0.0941638608305275,-0.08995535714285714,,,,0.11,,0.10055567930288288,,0.005300161080012869
TCGA-AA-3574,-0.05528922978587408,0.05589225589225589,-0.002455357142857143,,,,0.3188888888888889,,0.11118148567812997,,0.05436306426763641
TCGA-AA-3575,-0.02029402364972835,0.1111111111111111,-0.025669642857142856,,,,-0.013333333333333334,,0.13140513476083945,,0.0528677459518483
TCGA-AA-3576,-0.030840524129114734,0.026823793490460157,-0.0734375,,,,-0.12666666666666668,,0.05766431761957489,,-0.007886591190212556
TCGA-AA-3577,-0.007829977628635347,0.01728395061728395,0.05379464285714286,,,,0.33,,0.025113928245919296,,0.039454285551531076
TCGA-AA-3578,-0.04378395653563439,0.006172839506172839,-0.03169642857142857,,,,0.2088888888888889,,0.04995679604180723,,0.00913018373518933
TCGA-AA-3579,-0.11377436880792585,0.07160493827160494,0.013616071428571429,,,,0.2811111111111111,,0.1853793070795308,,0.09949768925405111
TCGA-AA-3580,-0.06583573026526046,0.0696969696969697,-0.02388392857142857,,,,-0.057777777777777775,,0.13553269996223016,,0.0558243856954008
TCGA-AA-3581,-0.04522211569191435,0.057351290684624016,0.011383928571428571,,,,0.3277777777777778,,0.10257340637653836,,0.05697866747398347
TCGA-AA-3582,0.011505273250239693,0.06632996632996634,-0.11450892857142857,,,,-0.3877777777777778,,0.05482469307972664,,-0.029842117745850962
TCGA-AA-3583,-0.08437200383509108,0.048597081930415266,0.04799107142857143,,,,0.27444444444444444,,0.13296908576550634,,0.09048007859703888
TCGA-AA-3584,-0.095557686161713,0.08888888888888889,-0.022321428571428572,,,,0.1811111111111111,,0.1844465750506019,,0.08106257323958667
TCGA-AA-3585,-0.07478427612655801,0.08417508417508418,-0.02075892857142857,,,,0.15,,0.1589593603016422,,0.06910021586510681
TCGA-AA-3586,-0.05592841163310962,-0.010998877665544332,-0.046651785714285715,,,,-0.08777777777777777,,0.044929533967565286,,-0.0008611258733602148
TCGA-AA-3587,-0.001278363694471077,-0.09102132435465769,-0.0002232142857142857,,,,0.1922222222222222,,-0.08974296066018661,,-0.04498308747295045
TCGA-AA-3588,-0.048418024928092045,0.09259259259259259,-0.0265625,,,,0.1811111111111111,,0.14101061752068464,,0.05722405876034232
TCGA-AA-3589,-0.17705337168424418,-0.034006734006734006,-0.0453125,,,,-0.0811111111111111,,0.14304663767751016,,0.04886706883875508
TCGA-AA-3590,0.0052732502396931925,-0.004826038159371493,0.046651785714285715,,,,0.23444444444444446,,-0.010099288399064685,,0.018276248657610517
TCGA-AA-3591,-0.08581016299137105,0.045454545454545456,-0.11651785714285715,,,,-0.014444444444444444,,0.1312647084459165,,0.00737342565152968
TCGA-AA-3592,-0.033237456056248005,0.0244668911335578,-0.08415178571428572,,,,-0.043333333333333335,,0.057704347189805806,,-0.013223719262239957
TCGA-AA-3593,-0.08932566315116651,0.0829405162738496,0.008035714285714285,,,,0.3411111111111111,,0.1722661794250161,,0.09015094685536519
TCGA-AA-3594,-0.037392138063279005,0.05039281705948372,-0.08392857142857142,,,,-0.09,,0.08778495512276273,,0.0019281918470956533
TCGA-AA-3595,-0.07222754873761585,0.06363636363636363,-0.07455357142857143,,,,0.29888888888888887,,0.1358639123739795,,0.03065517047270403
TCGA-AA-3596,-0.03819111537232343,0.03984287317620651,0.08883928571428572,,,,0.35888888888888887,,0.07803398854852994,,0.08343663713140784
TCGA-AA-3597,-0.03435602428891019,0.037149270482603816,-0.019419642857142858,,,,0.3188888888888889,,0.07150529477151402,,0.02604282595718558
TCGA-AA-3598,-0.07654202620645574,0.012570145903479237,0.023214285714285715,,,,0.3277777777777778,,0.08911217210993498,,0.05616322891211035
TCGA-AA-3599,-0.05209332054969639,-0.05297418630751964,-0.03705357142857143,,,,0.18888888888888888,,-0.0008808657578232501,,-0.01896721859319734
TCGA-AA-3600,-0.0364333652924257,0.03232323232323232,-0.07142857142857142,,,,0.10777777777777778,,0.06875659761565803,,-0.0013359869064566987
TCGA-AA-3601,0.013582614253755194,0.0430976430976431,-0.06540178571428572,,,,0.11222222222222222,,0.029515028843887906,,-0.017943378435198908
TCGA-AA-3602,-0.015500159795461809,0.022671156004489337,-0.07544642857142857,,,,-0.28444444444444444,,0.038171315799951144,,-0.01863755638573871
TCGA-AA-3603,-0.11473314157877916,0.016722783389450057,0.018080357142857145,,,,0.37666666666666665,,0.13145592496822922,,0.07476814105554318
TCGA-AA-3604,-0.06311920741450942,0.06251402918069585,-0.027232142857142858,,,,0.07444444444444444,,0.12563323659520526,,0.0492005468690312
TCGA-AA-3605,-0.11649089165867689,0.05869809203142536,0.045089285714285714,,,,0.3433333333333333,,0.17518898369010225,,0.11013913470219398
TCGA-AA-3606,-0.007190795781399808,0.023120089786756455,0.05714285714285714,,,,0.24555555555555555,,0.030310885568156264,,0.0437268713555067
TCGA-AA-3607,-0.09443911792905081,0.0049382716049382715,-0.0484375,,,,0.2611111111111111,,0.09937738953398909,,0.025469944766994542
TCGA-AA-3608,-0.06711409395973154,0.04242424242424243,0.0020089285714285712,,,,0.05444444444444444,,0.10953833638397398,,0.05577363247770127
TCGA-AA-3609,0.040268456375838924,0.07160493827160494,0.027901785714285716,,,,0.1988888888888889,,0.031336481895766016,,0.029619133805025864
TCGA-AA-3610,-0.0006391818472355385,-0.04803591470258137,-0.054464285714285715,,,,-0.18333333333333332,,-0.047396732855345826,,-0.05093050928481577
TCGA-AA-3611,-0.06727388942154043,0.09551066217732884,0.02388392857142857,,,,0.20333333333333334,,0.1627845515988693,,0.09333424008514893
TCGA-AA-3612,-0.07078938958133589,0.016498316498316498,-0.0984375,,,,-0.4066666666666667,,0.08728770607965239,,-0.005574896960173804
TCGA-AA-3613,-0.10051134547778844,-0.0015712682379349046,-0.021875,,,,0.03222222222222222,,0.09894007723985353,,0.03853253861992677
TCGA-AA-3614,-0.0530520933205497,-0.00404040404040404,0.0002232142857142857,,,,0.20666666666666667,,0.04901168928014566,,0.024617451782929973
TCGA-AA-3615,-0.038350910834132314,0.06386083052749719,0.008705357142857143,,,,0.1388888888888889,,0.1022117413616295,,0.05545854925224332
TCGA-AA-3616,-0.053691275167785234,0.005499438832772166,0.03950892857142857,,,,0.14777777777777779,,0.0591907140005574,,0.04934982128599298
TCGA-AA-3617,0.02860338766379035,0.010101010101010102,0.03482142857142857,,,,0.10666666666666667,,-0.018502377562780246,,0.008159525504324163
TCGA-AA-3618,-0.07398529881751359,0.09113355780022446,-0.022098214285714287,,,,-0.0011111111111111111,,0.16511885661773806,,0.07151032116601189
TCGA-AA-3619,-0.0022371364653243847,0.00931537598204265,-0.03861607142857143,,,,0.021111111111111112,,0.011552512447367033,,-0.013531779490602198
TCGA-AA-3620,0.03962927452860339,0.032884399551066215,-0.0265625,,,,0.042222222222222223,,-0.006744874977537174,,-0.01665368748876859
TCGA-AA-3621,-0.04953659316075423,0.035016835016835016,-0.04285714285714286,,,,0.05444444444444444,,0.08455342817758925,,0.020848142660223196
TCGA-AA-3622,-0.03004154682007031,0.030751964085297418,0.022098214285714287,,,,0.2922222222222222,,0.06079351090536773,,0.041445862595541005
TCGA-AA-3623,-0.051933525087887504,0.04410774410774411,0.011607142857142858,,,,0.18777777777777777,,0.0960412691956316,,0.05382420602638723
TCGA-AA-3624,-0.053691275167785234,0.0029180695847362513,0.04642857142857143,,,,0.23555555555555555,,0.05660934475252148,,0.051518958090546456
TCGA-AA-3625,-0.03243847874720358,0.02334455667789001,0.03526785714285714,,,,0.08,,0.05578303542509359,,0.04552544628397537
TCGA-AA-3626,-0.031479705976350275,0.04668911335578002,-0.028348214285714286,,,,0.014444444444444444,,0.0781688193321303,,0.024910302523208007
TCGA-AA-3627,-0.053531479705976354,0.07485970819304152,-0.07209821428571428,,,,0.25555555555555554,,0.12839118789901788,,0.0281464868066518
TCGA-AA-3628,-0.0394694790667945,0.08529741863075196,-0.05580357142857143,,,,-0.04555555555555556,,0.12476689769754647,,0.034481663134487514
TCGA-AA-3629,-0.041706615532118886,0.03737373737373737,-0.033928571428571426,,,,0.06111111111111111,,0.07908035290585626,,0.022575890738642416
TCGA-AA-3630,0.038350910834132314,-0.008754208754208754,0.03995535714285714,,,,0.0811111111111111,,-0.04710511958834107,,-0.0035748812227419657
TCGA-AA-3631,-0.08804729945669543,0.022109988776655442,-0.11986607142857143,,,,-0.32666666666666666,,0.11015728823335087,,-0.00485439159761028
TCGA-AA-3632,-0.05161393416426974,0.11144781144781145,0.010267857142857143,,,,0.30777777777777776,,0.1630617456120812,,0.08666480137746917
TCGA-AA-3633,-0.0717481623521892,0.0007856341189674523,0.036830357142857144,,,,0.16111111111111112,,0.07253379647115665,,0.0546820768070069
TCGA-AA-3634,0.0007989773090444232,0.00909090909090909,-0.08839285714285715,,,,0.0077777777777777776,,0.008291931781864667,,-0.04005046268049624
TCGA-AA-3635,-0.013263023330137425,-0.022783389450056115,-0.09709821428571429,,,,0.2822222222222222,,-0.00952036611991869,,-0.05330929020281649
TCGA-AA-3636,-0.05656759348034516,0.06240179573512907,-0.08616071428571428,,,,0.2611111111111111,,0.11896938921547423,,0.016404337464879973
TCGA-AA-3637,-0.06248002556727389,-0.011672278338945005,-0.047544642857142855,,,,0.27,,0.050807747228328884,,0.0016315521855930146
TCGA-AA-3638,0.009587727708533078,0.04242424242424243,0.0203125,,,,0.21,,0.03283651471570935,,0.026574507357854674
TCGA-AA-3639,-0.10258868648130393,0.03692480359147026,-0.004464285714285714,,,,0.17666666666666667,,0.1395134900727742,,0.06752460217924423
TCGA-AA-3640,-0.04186641099392777,0.03164983164983165,-0.07611607142857142,,,,0.19666666666666666,,0.07351624264375942,,-0.0012999143924060028
TCGA-AA-3641,-0.07622243528283797,0.019753086419753086,-0.13526785714285713,,,,-0.44333333333333336,,0.09597552170259105,,-0.019646167720133043
TCGA-AA-3642,-0.1216043464365612,0.11099887766554434,-0.0265625,,,,0.008888888888888889,,0.23260322410210554,,0.10302036205105278
TCGA-AA-3643,-0.07318632150846915,-0.005274971941638608,0.021651785714285714,,,,0.11444444444444445,,0.06791134956683055,,0.04478156764055813
TCGA-AA-3644,-0.040268456375838924,0.030190796857463523,-0.005357142857142857,,,,0.10555555555555556,,0.07045925323330245,,0.0325510551880798
TCGA-AA-3645,-0.05704697986577181,0.037598204264870934,-0.045535714285714284,,,,0.24555555555555555,,0.09464518413064274,,0.024554734922464228
TCGA-AA-3646,-0.037551933525087886,0.03176206509539843,0.038839285714285715,,,,0.23,,0.06931399862048632,,0.054076642167386016
TCGA-AA-3647,-0.08533077660594439,0.08608305274971942,-0.046651785714285715,,,,0.04111111111111111,,0.1714138293556638,,0.06238102182068904
TCGA-AA-3648,-0.06359859379993608,0.00909090909090909,-0.0296875,,,,-0.14888888888888888,,0.07268950289084518,,0.02150100144542259
TCGA-AA-3649,-0.057845957174816234,0.029405162738496072,-0.061160714285714284,,,,0.09,,0.0872511199133123,,0.01304520281379901
TCGA-AA-3650,0.02524768296580377,0.007407407407407408,-0.049553571428571426,,,,0.12111111111111111,,-0.017840275558396363,,-0.033696923493483896
TCGA-AA-3651,-0.12799616490891658,0.058361391694725026,-0.0004464285714285714,,,,0.2733333333333333,,0.18635755660364162,,0.09295556401610652
TCGA-AA-3652,-0.01693831895174177,-0.021099887766554432,0.06160714285714286,,,,0.23,,-0.004161568814812663,,0.028722787021165097
TCGA-AA-3653,-0.039309683604985615,0.0707070707070707,-0.14241071428571428,,,,-0.11444444444444445,,0.11001675431205632,,-0.01619697998682898
TCGA-AA-3654,0.02444870565675935,-0.035578002244668915,0.03549107142857143,,,,0.02,,-0.060026707901428264,,-0.012267818236428418
TCGA-AA-3655,-0.08868648130393098,0.07934904601571269,-0.008258928571428572,,,,0.2788888888888889,,0.16803552731964366,,0.07988829937410755
TCGA-AA-3656,-0.07015020773410036,0.06576879910213243,0.0,,,,0.20333333333333334,,0.1359190068362328,,0.0679595034181164
TCGA-AA-3657,-0.053691275167785234,0.02749719416386083,-0.1265625,,,,0.02,,0.08118846933164606,,-0.02268701533417697
TCGA-AA-3658,-0.03595397890699904,0.06576879910213243,0.010491071428571428,,,,0.18444444444444444,,0.10172277800913147,,0.05610692471885145
TCGA-AA-3659,-0.059603707254713964,0.0005611672278338945,0.0060267857142857146,,,,0.17555555555555555,,0.060164874482547856,,0.03309583009841679
TCGA-AA-3660,-0.11281559603707254,0.06801346801346801,-0.03325892857142857,,,,0.13333333333333333,,0.18082906405054056,,0.073785067739556
